pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_b16a_bendesc_yn	pbp_b16a_bendesc_ehc	pbp_b16a_bendesc_amo_oe	pbp_b16a_bendesc_lim_oe	pbp_b16a_bendesc_numv_oe	pbp_b16a_bendesc_per_oe	pbp_b16a_bendesc_amo_pc	pbp_b16a_bendesc_lim_pc	pbp_b16a_bendesc_numv_pc	pbp_b16a_bendesc_per_pc	pbp_b16a_bendesc_amo_ft	pbp_b16a_bendesc_lim_ft	pbp_b16a_bendesc_numv_ft	pbp_b16a_bendesc_per_ft	pbp_b16a_bendesc_amo_dx	pbp_b16a_bendesc_lim_dx	pbp_b16a_bendesc_numv_dx	pbp_b16a_bendesc_per_dx	pbp_b16a_maxplan_yn	pbp_b16a_maxplan_in_oon	pbp_b16a_maxplan_amt	pbp_b16a_maxplan_per	pbp_b16a_maxenr_yn	pbp_b16a_maxenr_amt	pbp_b16a_maxenr_per	pbp_b16a_coins_yn	pbp_b16a_coins_ehc	pbp_b16a_coins_cserv_sc_pov_yn	pbp_b16a_coins_cserv_sc_pov	pbp_b16a_coins_pct_minov	pbp_b16a_coins_pct_maxov	pbp_b16a_coins_pct_oe	pbp_b16a_coins_pct_maxoe	pbp_b16a_coins_pct_pc	pbp_b16a_coins_pct_maxpc	pbp_b16a_coins_pct_ft	pbp_b16a_coins_pct_maxft	pbp_b16a_coins_pct_dx	pbp_b16a_coins_pct_maxdx	pbp_b16a_ded_yn	pbp_b16a_ded_amt	pbp_b16a_copay_yn	pbp_b16a_copay_ehc	pbp_b16a_copay_cserv_sc_pov_yn	pbp_b16a_copay_cserv_sc_pov	pbp_b16a_copay_amt_ovmin	pbp_b16a_copay_amt_ovmax	pbp_b16a_copay_amt_oemin	pbp_b16a_copay_amt_oemax	pbp_b16a_copay_amt_pcmin	pbp_b16a_copay_amt_pcmax	pbp_b16a_copay_amt_ftmin	pbp_b16a_copay_amt_ftmax	pbp_b16a_copay_amt_dxmin	pbp_b16a_copay_amt_dxmax	pbp_b16a_auth_yn	pbp_b16a_refer_yn	pbp_b16b_bendesc_yn	pbp_b16b_bendesc_ehc	pbp_b16b_bendesc_amo_es	pbp_b16b_bendesc_lim_es	pbp_b16b_bendesc_numv_es	pbp_b16b_bendesc_per_es	pbp_b16b_bendesc_amo_ds	pbp_b16b_bendesc_lim_ds	pbp_b16b_bendesc_numv_ds	pbp_b16b_bendesc_per_ds	pbp_b16b_bendesc_amo_rs	pbp_b16b_bendesc_lim_rs	pbp_b16b_bendesc_numv_rs	pbp_b16b_bendesc_per_rs	pbp_b16b_bendesc_amo_end	pbp_b16b_bendesc_lim_end	pbp_b16b_bendesc_num_end	pbp_b16b_bendesc_per_end	pbp_b16b_bendesc_amo_peri	pbp_b16b_bendesc_lim_peri	pbp_b16b_bendesc_num_peri	pbp_b16b_bendesc_per_peri	pbp_b16b_bendesc_amo_ext	pbp_b16b_bendesc_lim_ext	pbp_b16b_bendesc_num_ext	pbp_b16b_bendesc_per_ext	pbp_b16b_bendesc_amo_poo	pbp_b16b_bendesc_lim_poo	pbp_b16b_bendesc_numv_poo	pbp_b16b_bendesc_per_poo	pbp_b16b_maxplan_yn	pbp_b16b_maxplan_in_oon	pbp_b16b_maxbene_type	pbp_b16b_maxplan_amt	pbp_b16b_maxplan_per	pbp_b16b_maxenr_yn	pbp_b16b_maxenr_type	pbp_b16b_maxenr_amt	pbp_b16b_maxenr_per	pbp_b16b_coins_yn	pbp_b16b_coins_ehc	pbp_b16b_coins_pct_mc_min	pbp_b16b_coins_pct_mc_max	pbp_b16b_coins_pct_es_min	pbp_b16b_coins_pct_es_max	pbp_b16b_coins_pct_ds_min	pbp_b16b_coins_pct_ds_max	pbp_b16b_coins_pct_rs_min	pbp_b16b_coins_pct_rs_max	pbp_b16b_coins_pct_end_min	pbp_b16b_coins_pct_end_max	pbp_b16b_coins_pct_peri_min	pbp_b16b_coins_pct_peri_max	pbp_b16b_coins_pct_ext_min	pbp_b16b_coins_pct_ext_max	pbp_b16b_coins_pct_poo_min	pbp_b16b_coins_pct_poo_max	pbp_b16b_ded_yn	pbp_b16b_ded_amt	pbp_b16b_copay_yn	pbp_b16b_copay_ehc	pbp_b16b_copay_amt_mc_min	pbp_b16b_copay_amt_mc_max	pbp_b16b_copay_amt_es_min	pbp_b16b_copay_amt_es_max	pbp_b16b_copay_amt_ds_min	pbp_b16b_copay_amt_ds_max	pbp_b16b_copay_amt_rs_min	pbp_b16b_copay_amt_rs_max	pbp_b16b_copay_amt_end_min	pbp_b16b_copay_amt_end_max	pbp_b16b_copay_amt_peri_min	pbp_b16b_copay_amt_peri_max	pbp_b16b_copay_amt_ext_min	pbp_b16b_copay_amt_ext_max	pbp_b16b_copay_amt_poo_min	pbp_b16b_copay_amt_poo_max	pbp_b16b_auth_yn	pbp_b16b_refer_yn
H5050	022	0	1	01	01	H5050_022_0	9	1	1111	3	2	2	3	3	2	2	3	3	2	2	3	3	2	2	3	2				2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			2					2				1	10101111			20	50			20	50	20	20	20	20	20	20	50	50	1	100.00	1	01000000	50.00	50.00															1	1
H5050	801	0	1	01	01	H5050_801_0	4	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H5050	802	0	1	01	01	H5050_802_0	4	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H5085	003	0	1	20	08	H5085_003_0	1																																																																																																																																								
H5085	004	0	1	20	08	H5085_004_0	1																																																																																																																																								
H5087	001	0	1	01	01	H5087_001_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5087	002	0	1	01	01	H5087_002_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5087	005	0	1	01	01	H5087_005_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5087	016	0	1	01	01	H5087_016_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5087	017	0	1	01	01	H5087_017_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5087	024	0	1	01	01	H5087_024_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5087	025	0	1	01	01	H5087_025_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	4	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	2	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2					2				2																		2		1	11011111	5.00	5.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5106	013	0	1	04	01	H5106_013_0	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	1	0110	15.00	15.00							15.00	15.00	2	2	2																																			2				2																		2		1	01000000	35.00	35.00															1	2
H5106	029	1	1	04	01	H5106_029_1	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	1	0110	15.00	15.00							15.00	15.00	2	2	1	1001001									2	2	1	2									2	2	1	3	2	2	1	6	1	2	2	500.00	3	2				1	10001001							50	50					50	50	50	50	2		1	01000000	35.00	35.00															1	2
H5106	029	2	1	04	01	H5106_029_2	4	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	1	0110	15.00	15.00							15.00	15.00	2	2	1	1001001									2	2	1	2									2	2	1	3	2	2	1	6	1	2	2	500.00	3	2				1	10001001							50	50					50	50	50	50	2		1	01000000	35.00	35.00															1	2
H5106	806	0	1	04	01	H5106_806_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5106	807	0	1	04	01	H5106_807_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5106	808	0	1	04	01	H5106_808_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5117	003	0	1	01	01	H5117_003_0	3	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		2	1000.00	3	2				1	10101111			20	20			20	20	30	30	30	30	30	30	30	30	1	50.00	1	01000000	40.00	40.00															2	2
H5117	004	0	1	01	01	H5117_004_0	2	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			2														2		2														2	2	1	1011111					2	1			2	1			2	1			2	1			2	1			2	1			1		2	2000.00	3	2				1	01000000	20	20															2		2																		2	2
H5117	005	0	1	01	01	H5117_005_0	3	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			2														2		2														2	2	1	1011111					2	1			2	1			2	1			2	1			2	1			2	1			1		2	1000.00	3	2				2																		2		1	01000000	10.00	10.00															2	2
H5117	801	0	1	01	01	H5117_801_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H5117	802	0	1	01	01	H5117_802_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H5117	803	0	1	01	01	H5117_803_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	1
H5124	001	0	1	20	08	H5124_001_0	1																																																																																																																																								
H5124	002	0	1	20	08	H5124_002_0	1																																																																																																																																								
H5126	001	0	1	01	01	H5126_001_0	4	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1		1500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11011111	25.00	25.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H5140	001	0	1	04	01	H5140_001_0	9	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	1	1	500.00	3	2			2														2		2														2	2	2																																			2				1	01000000	20	20															2		2																		1	1
H5140	002	0	1	04	01	H5140_002_0	9	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	1	1	500.00	3	2			2														2		2														2	2	2																																			2				1	01000000	20	20															2		2																		1	1
H5141	001	0	1	04	01	H5141_001_0	10	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			2														2		2														2	2	2																																			2				2																		2		2																		2	2
H5141	004	0	1	04	01	H5141_004_0	10	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			2														2		2														2	2	2																																			2				2																		2		2																		2	2
H5141	007	0	1	04	01	H5141_007_0	10	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			2														2		2														2	2	2																																			2				2																		2		2																		2	2
H5141	025	0	1	04	01	H5141_025_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	026	0	1	04	01	H5141_026_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	032	0	1	04	01	H5141_032_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	033	0	1	04	01	H5141_033_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	034	0	1	04	01	H5141_034_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	035	0	1	04	01	H5141_035_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	036	0	1	04	01	H5141_036_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	037	0	1	04	01	H5141_037_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	038	0	1	04	01	H5141_038_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	2000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	039	0	1	04	01	H5141_039_0	10	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	2000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	040	0	1	04	01	H5141_040_0	9	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	042	0	1	04	01	H5141_042_0	10	1	1111	2	2	1	6	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		2														2	2	1	1001111									2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1	2	2	1000.00	3	2				2																		2		1	10001111							20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	2
H5141	801	0	1	04	01	H5141_801_0	8	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H5167	001	0	1	20	08	H5167_001_0	1																																																																																																																																								
H5167	002	0	1	20	08	H5167_002_0	1																																																																																																																																								
H5172	002	0	1	48	05	H5172_002_0	3	2																																																									2																																			2				2																		2		2																		1	1
H5178	001	0	1	01	01	H5178_001_0	2	2																																																									2																																			2				1	01000000	20	20															2		2																		1	2
H5190	001	0	1	01	01	H5190_001_0	4	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	1	3	2				2			2														2		2														2	2	1	1011111					2	1			2	1			2	1			2	1			2	1			2	1			1		2	3000.00	3	2				2																		2		2																		2	2
H5190	002	0	1	01	01	H5190_002_0	4	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	1	3	2				2			2														2		2														2	2	1	1011111					2	1			2	1			2	1			2	1			2	1			2	1			1		2	3000.00	3	2				2																		2		2																		2	2
H5190	003	0	1	01	01	H5190_003_0	4	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	1	3	2				2			2														2		2														2	2	1	1011111					2	1			2	1			2	1			2	1			2	1			2	1			1		2	3000.00	3	2				2																		2		2																		2	2
H5190	004	0	1	01	01	H5190_004_0	4	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	1	3	2				2			2														2		2														2	2	1	1011111					2	1			2	1			2	1			2	1			2	1			2	1			1		2	3000.00	3	2				2																		2		2																		2	2
H5199	007	0	1	04	01	H5199_007_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1	2	500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1001011									2	2	1	1					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	10000011											20	20	20	20	20	20	2		1	01001000	35.00	35.00					0.00	0.00									1	1
H5199	008	0	1	04	01	H5199_008_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1	2	500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1001011									2	2	1	1					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	10000011											20	20	20	20	20	20	2		1	01001000	40.00	40.00					0.00	0.00									1	1
H5199	010	0	1	04	01	H5199_010_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	10001111							20	50	50	50	50	50	20	20	50	50	2		1	01010000	20.00	20.00			0.00	0.00											1	1
H5199	012	0	1	04	01	H5199_012_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	10001111							20	50	50	50	50	50	20	20	50	50	2		1	01010000	35.00	35.00			0.00	0.00											1	1
H5199	013	0	1	04	01	H5199_013_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	10001111							20	50	50	50	50	50	20	20	50	50	2		1	01010000	25.00	25.00			0.00	0.00											1	1
H5209	002	0	1	01	01	H5209_002_0	4	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5209	004	0	1	01	01	H5209_004_0	6	1	1110	2	2	2	3	2	2	2	3					2	2	1	3	2				2			1	1110	2				20	20	20	20			20	20	2		2														2	2	1	0011001					2	2	2	3	2	2	1	6									2	1							1		2	2500.00	3	2				1	01011001	20	20			20	20	20	20					20	20			2		2																		1	2
H5211	001	0	1	02	01	H5211_001_0	10	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	002	0	1	02	01	H5211_002_0	11	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	003	0	1	02	01	H5211_003_0	7	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	004	0	1	02	01	H5211_004_0	8	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	007	0	1	02	01	H5211_007_0	8	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	008	0	1	02	01	H5211_008_0	8	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	009	0	1	02	01	H5211_009_0	6	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5211	010	0	1	01	01	H5211_010_0	9	2																																																									2																																			2				1	01000000	20	20															2		2																		2	2
H5211	012	0	1	02	01	H5211_012_0	8	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	2				2			2														2		2														2	2	1	1111111	3	1			3	2	1	3	3	1			3	1			3	1			3	1			3	1			1		2	1000.00	3	2				1	10111111			50	50	0	20	50	50	50	50	50	50	50	50	50	50	1	100.00	2																		2	2
H5212	001	0	1	20	08	H5212_001_0	1																																																																																																																																								
H5212	002	0	1	20	08	H5212_002_0	1																																																																																																																																								
H5213	001	0	1	20	08	H5213_001_0	2																																																																																																																																								
H5213	002	0	1	20	08	H5213_002_0	2																																																																																																																																								
H5215	001	0	1	04	01	H5215_001_0	7	1	0110	2	2	1	3	2	2	1	3									1	2	100.00	3	2			2														2		1	0110	1	0110	30.00	30.00									2	2	2																																			2				2																		2		1	01000000	25.00	25.00															2	2
H5215	002	0	1	04	01	H5215_002_0	8	1	0110	2	2	1	3	2	2	1	3									1	2	100.00	3	2			2														2		1	0110	1	0110	30.00	30.00									2	2	2																																			2				2																		2		1	01000000	25.00	25.00															2	2
H5215	005	0	1	04	01	H5215_005_0	8	1	0110	2	2	1	3	2	2	1	3									1	2	100.00	3	2			2														2		1	0110	1	0110	30.00	30.00									2	2	2																																			2				2																		2		2																		2	2
H5215	006	0	1	04	01	H5215_006_0	6	1	0110	2	2	1	3	2	2	1	3									1	2	100.00	3	2			2														2		1	0110	1	0110	30.00	30.00									2	2	2																																			2				2																		2		2																		2	2
H5215	007	0	1	04	01	H5215_007_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	1	3	2	2	1	3	1	2	3000.00	3	2			2														2		2														2	2	1	1001111									2	1			2	1			2	1			2	1			2	1			1		1			2				1	11001111	20	20					0	50	50	50	50	50	0	50	50	50	2		2																		1	2
H5215	008	0	1	04	01	H5215_008_0	8	2																																																									2																																			2				2																		2		1	01000000	50.00	50.00															2	2
H5215	009	0	1	04	01	H5215_009_0	8	2																																																									2																																			2				2																		2		1	01000000	50.00	50.00															2	2
H5215	010	0	1	04	01	H5215_010_0	8	1	0110	2	2	1	3	2	2	1	3									1	2	100.00	3	2			2														2		1	0110	1	0110	30.00	30.00									2	2	2																																			2				2																		2		1	01000000	50.00	50.00															2	2
H5215	011	0	1	04	01	H5215_011_0	8	1	0110	2	2	1	3	2	2	1	3									1	2	100.00	3	2			2														2		1	0110	1	0110	30.00	30.00									2	2	2																																			2				2																		2		1	01000000	50.00	50.00															2	2
H5215	806	0	1	04	01	H5215_806_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5215	807	0	1	04	01	H5215_807_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5215	808	0	1	04	01	H5215_808_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5216	001	0	1	04	01	H5216_001_0	3	1	1110	2	2	2	6	2	2	1	3					2	2	1	3	1	2	1000.00	3	2			1	1110	2				0	0	0	0			0	0	2		2														2	2	1	0001000									2	2	1	3																	1		1			2				1	00001000							50	50									2		1	01000000	45.00	45.00															1	2
H5216	006	0	1	04	01	H5216_006_0	3	1	1110	2	2	2	6	2	2	1	3					2	2	1	3	2				2			1	1110	2				0	0	0	0			0	0	2		2														2	2	2																																			2				2																		2		1	01000000	45.00	45.00															1	2
H5216	009	0	1	04	01	H5216_009_0	4	1	1110	2	2	2	6	2	2	1	3					2	2	1	3	1	2	1000.00	3	2			1	1110	2				0	0	0	0			0	0	2		2														2	2	1	0001000									2	2	1	3																	1		1			2				1	00001000							50	50									2		1	01000000	45.00	45.00															1	2
